match_id,Year,Round,Host,Date,Attendance,team,adversaire,buts_pour,buts_contre,resultat,est_pays_hote
805,1962,Group stage,Chile,1962-06-07,10648,Czechoslovakia,Mexico,1,3,defaite,False
806,1962,Group stage,Chile,1962-06-07,59828,Switzerland,Italy,0,3,defaite,False
807,1962,Group stage,Chile,1962-06-07,7167,Colombia,Yugoslavia,0,5,defaite,False
808,1962,Group stage,Chile,1962-06-06,67224,Chile,West Germany,0,2,defaite,True
809,1962,Group stage,Chile,1962-06-06,9973,Uruguay,Soviet Union,1,2,defaite,False
810,1962,Group stage,Chile,1962-06-06,7945,Argentina,Hungary,0,0,nul,False
811,1962,Group stage,Chile,1962-06-06,18715,Spain,Brazil,1,2,defaite,False
812,1962,Group stage,Chile,1962-06-03,11875,Mexico,Spain,0,1,defaite,False
813,1962,Group stage,Chile,1962-06-03,8040,Colombia,Soviet Union,4,4,nul,False
814,1962,Group stage,Chile,1962-06-03,7442,Bulgaria,Hungary,1,6,defaite,False
815,1962,Group stage,Chile,1962-06-03,64922,Switzerland,West Germany,1,2,defaite,False
816,1962,Group stage,Chile,1962-06-02,66057,Italy,Chile,0,2,defaite,False
817,1962,Group stage,Chile,1962-06-02,14903,Czechoslovakia,Brazil,0,0,nul,False
818,1962,Group stage,Chile,1962-06-02,9794,Argentina,England,1,3,defaite,False
819,1962,Group stage,Chile,1962-06-02,8829,Uruguay,Yugoslavia,1,3,defaite,False
820,1962,Group stage,Chile,1962-05-31,65440,Italy,West Germany,0,0,nul,False
821,1962,Group stage,Chile,1962-05-31,7938,England,Hungary,1,2,defaite,False
822,1962,Group stage,Chile,1962-05-31,12700,Spain,Czechoslovakia,0,1,defaite,False
823,1962,Group stage,Chile,1962-05-31,9622,Yugoslavia,Soviet Union,0,2,defaite,False
824,1962,Group stage,Chile,1962-05-30,65006,Switzerland,Chile,1,3,defaite,False
825,1962,Group stage,Chile,1962-05-30,7908,Colombia,Uruguay,1,2,defaite,False
826,1962,Group stage,Chile,1962-05-30,10484,Mexico,Brazil,0,2,defaite,False
827,1962,Group stage,Chile,1962-05-30,7134,Bulgaria,Argentina,0,1,defaite,False
828,1958,Final,Sweden,1958-06-29,49737,Sweden,Brazil,2,5,defaite,True
829,1958,Third-place match,Sweden,1958-06-28,32483,West Germany,France,3,6,defaite,False
830,1958,Semi-finals,Sweden,1958-06-24,49471,West Germany,Sweden,1,3,defaite,False
831,1958,Semi-finals,Sweden,1958-06-24,27100,France,Brazil,2,5,defaite,False
832,1958,Quarter-finals,Sweden,1958-06-19,11800,Northern Ireland,France,0,4,defaite,False
833,1958,Quarter-finals,Sweden,1958-06-19,20055,Yugoslavia,West Germany,0,1,defaite,False
834,1958,Quarter-finals,Sweden,1958-06-19,25923,Wales,Brazil,0,1,defaite,False
835,1958,Quarter-finals,Sweden,1958-06-19,31900,Soviet Union,Sweden,0,2,defaite,False
836,1958,Group stage play-off,Sweden,1958-06-17,6196,Czechoslovakia,Northern Ireland,1,2,defaite,False
837,1958,Group stage play-off,Sweden,1958-06-17,2823,Hungary,Wales,1,2,defaite,False
838,1958,Group stage play-off,Sweden,1958-06-17,23182,England,Soviet Union,0,1,defaite,False
839,1958,Group stage,Sweden,1958-06-15,30287,Wales,Sweden,0,0,nul,False
840,1958,Group stage,Sweden,1958-06-15,13103,Yugoslavia,Paraguay,3,3,nul,False
841,1958,Group stage,Sweden,1958-06-15,21990,Northern Ireland,West Germany,2,2,nul,False
842,1958,Group stage,Sweden,1958-06-15,16418,Argentina,Czechoslovakia,1,6,defaite,False
843,1958,Group stage,Sweden,1958-06-15,15872,Austria,England,2,2,nul,False
844,1958,Group stage,Sweden,1958-06-15,50928,Soviet Union,Brazil,0,2,defaite,False
845,1958,Group stage,Sweden,1958-06-15,13300,Mexico,Hungary,0,4,defaite,False
846,1958,Group stage,Sweden,1958-06-15,13554,Scotland,France,1,2,defaite,False
847,1958,Group stage,Sweden,1958-06-12,38850,Hungary,Sweden,1,2,defaite,False
848,1958,Group stage,Sweden,1958-06-11,21239,Austria,Soviet Union,0,2,defaite,False
849,1958,Group stage,Sweden,1958-06-11,25000,Czechoslovakia,West Germany,2,2,nul,False
850,1958,Group stage,Sweden,1958-06-11,14174,Northern Ireland,Argentina,1,3,defaite,False
851,1958,Group stage,Sweden,1958-06-11,12217,France,Yugoslavia,2,3,defaite,False
852,1958,Group stage,Sweden,1958-06-11,11665,Scotland,Paraguay,2,3,defaite,False
853,1958,Group stage,Sweden,1958-06-11,40895,England,Brazil,0,0,nul,False
854,1958,Group stage,Sweden,1958-06-11,15150,Wales,Mexico,1,1,nul,False
855,1958,Group stage,Sweden,1958-06-08,34107,Mexico,Sweden,0,3,defaite,False
856,1958,Group stage,Sweden,1958-06-08,10647,Czechoslovakia,Northern Ireland,0,1,defaite,False
857,1958,Group stage,Sweden,1958-06-08,15343,Wales,Hungary,1,1,nul,False
858,1958,Group stage,Sweden,1958-06-08,9591,Scotland,Yugoslavia,1,1,nul,False
859,1958,Group stage,Sweden,1958-06-08,17788,Austria,Brazil,0,3,defaite,False
860,1958,Group stage,Sweden,1958-06-08,49348,England,Soviet Union,2,2,nul,False
861,1958,Group stage,Sweden,1958-06-08,16518,Paraguay,France,3,7,defaite,False
862,1958,Group stage,Sweden,1958-06-08,31156,West Germany,Argentina,3,1,victoire,False
863,1954,Final,Switzerland,1954-07-04,62500,Hungary,Germany,2,3,defaite,False
864,1954,Third-place match,Switzerland,1954-07-03,32000,Uruguay,Austria,1,3,defaite,False
865,1954,Semi-finals,Switzerland,1954-06-30,45000,Uruguay,Hungary,2,4,defaite,False
866,1954,Semi-finals,Switzerland,1954-06-30,58000,Austria,Germany,1,6,defaite,False
867,1954,Quarter-finals,Switzerland,1954-06-27,17000,Yugoslavia,Germany,0,2,defaite,False
868,1954,Quarter-finals,Switzerland,1954-06-27,40000,Brazil,Hungary,2,4,defaite,False
869,1954,Quarter-finals,Switzerland,1954-06-26,28000,England,Uruguay,2,4,defaite,False
870,1954,Quarter-finals,Switzerland,1954-06-26,35000,Austria,Switzerland,7,5,victoire,False
871,1954,Group stage play-off,Switzerland,1954-06-23,17000,Turkey,Germany,2,7,defaite,False
872,1954,Group stage play-off,Switzerland,1954-06-23,30000,Italy,Switzerland,1,4,defaite,False
873,1954,Group stage,Switzerland,1954-06-20,56000,Germany,Hungary,3,8,defaite,False
874,1954,Group stage,Switzerland,1954-06-20,4000,South Korea,Turkey,0,7,defaite,False
875,1954,Group stage,Switzerland,1954-06-20,24000,Belgium,Italy,1,4,defaite,False
876,1954,Group stage,Switzerland,1954-06-20,43500,England,Switzerland,2,0,victoire,False
877,1954,Group stage,Switzerland,1954-06-19,34000,Scotland,Uruguay,0,7,defaite,False
878,1954,Group stage,Switzerland,1954-06-19,24637,Yugoslavia,Brazil,1,1,nul,False
879,1954,Group stage,Switzerland,1954-06-19,26000,Czechoslovakia,Austria,0,5,defaite,False
880,1954,Group stage,Switzerland,1954-06-19,19000,Mexico,France,2,3,defaite,False
881,1954,Group stage,Switzerland,1954-06-17,43000,Italy,Switzerland,1,2,defaite,False
882,1954,Group stage,Switzerland,1954-06-17,13000,South Korea,Hungary,0,9,defaite,False
883,1954,Group stage,Switzerland,1954-06-17,28000,Turkey,Germany,1,4,defaite,False
884,1954,Group stage,Switzerland,1954-06-17,14000,Belgium,England,4,4,nul,False
885,1954,Group stage,Switzerland,1954-06-16,20500,Czechoslovakia,Uruguay,0,2,defaite,False
886,1954,Group stage,Switzerland,1954-06-16,16000,France,Yugoslavia,0,1,defaite,False
887,1954,Group stage,Switzerland,1954-06-16,13470,Mexico,Brazil,0,5,defaite,False
888,1954,Group stage,Switzerland,1954-06-16,25000,Scotland,Austria,0,1,defaite,False
889,1950,Final stage,Brazil,1950-07-16,11227,Spain,Sweden,1,3,defaite,False
890,1950,Final stage,Brazil,1950-07-16,173850,Brazil,Uruguay,1,2,defaite,True
891,1950,Final stage,Brazil,1950-07-13,152772,Spain,Brazil,1,6,defaite,False
892,1950,Final stage,Brazil,1950-07-13,7987,Sweden,Uruguay,2,3,defaite,False
893,1950,Final stage,Brazil,1950-07-09,138886,Sweden,Brazil,1,7,defaite,False
894,1950,Final stage,Brazil,1950-07-09,44802,Spain,Uruguay,2,2,nul,False
895,1950,Group stage,Brazil,1950-07-02,8501,United States,Chile,2,5,defaite,False
896,1950,Group stage,Brazil,1950-07-02,25811,Paraguay,Italy,0,2,defaite,False
897,1950,Group stage,Brazil,1950-07-02,5284,Bolivia,Uruguay,0,8,defaite,False
898,1950,Group stage,Brazil,1950-07-02,74462,England,Spain,0,1,defaite,False
899,1950,Group stage,Brazil,1950-07-02,3580,Mexico,Switzerland,1,2,defaite,False
900,1950,Group stage,Brazil,1950-07-01,142429,Yugoslavia,Brazil,0,2,defaite,False
901,1950,Group stage,Brazil,1950-06-29,19790,Chile,Spain,0,2,defaite,False
902,1950,Group stage,Brazil,1950-06-29,10151,England,United States,0,1,defaite,False
903,1950,Group stage,Brazil,1950-06-29,7903,Paraguay,Sweden,2,2,nul,False
904,1950,Group stage,Brazil,1950-06-28,42032,Switzerland,Brazil,2,2,nul,False
905,1950,Group stage,Brazil,1950-06-28,11078,Mexico,Yugoslavia,1,4,defaite,False
906,1950,Group stage,Brazil,1950-06-25,36502,Italy,Sweden,2,3,defaite,False
907,1950,Group stage,Brazil,1950-06-25,29703,Chile,England,0,2,defaite,False
908,1950,Group stage,Brazil,1950-06-25,9511,United States,Spain,1,3,defaite,False
909,1950,Group stage,Brazil,1950-06-25,7336,Switzerland,Yugoslavia,0,3,defaite,False
910,1950,Group stage,Brazil,1950-06-24,81649,Mexico,Brazil,0,4,defaite,False
911,1938,Third-place match,France,1938-06-19,12000,Sweden,Brazil,2,4,defaite,False
912,1938,Final,France,1938-06-19,45000,Hungary,Italy,2,4,defaite,False
913,1938,Semi-finals,France,1938-06-16,20000,Sweden,Hungary,1,5,defaite,False
914,1938,Semi-finals,France,1938-06-16,33000,Brazil,Italy,1,2,defaite,False
915,1938,Quarter-finals,France,1938-06-14,18141,Czechoslovakia,Brazil,1,2,defaite,False
916,1938,Quarter-finals,France,1938-06-12,7000,Cuba,Sweden,0,8,defaite,False
917,1938,Quarter-finals,France,1938-06-12,22021,Czechoslovakia,Brazil,1,1,nul,False
918,1938,Quarter-finals,France,1938-06-12,15000,Switzerland,Hungary,0,2,defaite,False
919,1938,Quarter-finals,France,1938-06-12,58455,France,Italy,1,3,defaite,True
920,1938,Round of 16,France,1938-06-09,20025,Germany,Switzerland,2,4,defaite,False
921,1938,Round of 16,France,1938-06-09,8000,Romania,Cuba,1,2,defaite,False
922,1938,Round of 16,France,1938-06-05,19000,Norway,Italy,1,2,defaite,False
923,1938,Round of 16,France,1938-06-05,7000,Romania,Cuba,3,3,nul,False
924,1938,Round of 16,France,1938-06-05,9000,Dutch East Indies,Hungary,0,6,defaite,False
925,1938,Round of 16,France,1938-06-05,30454,Belgium,France,1,3,defaite,False
926,1938,Round of 16,France,1938-06-05,13452,Poland,Brazil,5,6,defaite,False
927,1938,Round of 16,France,1938-06-05,11000,Netherlands,Czechoslovakia,0,3,defaite,False
928,1938,Round of 16,France,1938-06-04,27152,Germany,Switzerland,1,1,nul,False
929,1934,Final,Italy,1934-06-10,55000,Czechoslovakia,Italy,1,2,defaite,False
930,1934,Third-place match,Italy,1934-06-07,7000,Austria,Germany,2,3,defaite,False
931,1934,Semi-finals,Italy,1934-06-03,15000,Germany,Czechoslovakia,1,3,defaite,False
932,1934,Semi-finals,Italy,1934-06-03,35000,Austria,Italy,0,1,defaite,False
933,1934,Quarter-finals,Italy,1934-06-01,43000,Spain,Italy,0,1,defaite,False
934,1934,Quarter-finals,Italy,1934-05-31,23000,Hungary,Austria,1,2,defaite,False
935,1934,Quarter-finals,Italy,1934-05-31,12000,Switzerland,Czechoslovakia,2,3,defaite,False
936,1934,Quarter-finals,Italy,1934-05-31,35000,Spain,Italy,1,1,nul,False
937,1934,Quarter-finals,Italy,1934-05-31,3000,Sweden,Germany,1,2,defaite,False
938,1934,Round of 16,Italy,1934-05-27,9000,Romania,Czechoslovakia,1,2,defaite,False
939,1934,Round of 16,Italy,1934-05-27,9000,Egypt,Hungary,2,4,defaite,False
940,1934,Round of 16,Italy,1934-05-27,16000,France,Austria,2,3,defaite,False
941,1934,Round of 16,Italy,1934-05-27,33000,Netherlands,Switzerland,2,3,defaite,False
942,1934,Round of 16,Italy,1934-05-27,14000,Argentina,Sweden,2,3,defaite,False
943,1934,Round of 16,Italy,1934-05-27,21000,Brazil,Spain,1,3,defaite,False
944,1934,Round of 16,Italy,1934-05-27,8000,Belgium,Germany,2,5,defaite,False
945,1934,Round of 16,Italy,1934-05-27,25000,United States,Italy,1,7,defaite,False
946,1930,Final,Uruguay,1930-07-30,68346,Argentina,Uruguay,2,4,defaite,False
947,1930,Semi-finals,Uruguay,1930-07-27,79867,Yugoslavia,Uruguay,1,6,defaite,False
948,1930,Semi-finals,Uruguay,1930-07-26,72886,United States,Argentina,1,6,defaite,False
949,1930,Group stage,Uruguay,1930-07-22,41459,Chile,Argentina,1,3,defaite,False
950,1930,Group stage,Uruguay,1930-07-21,70022,Romania,Uruguay,0,4,defaite,False
951,1930,Group stage,Uruguay,1930-07-20,25466,Bolivia,Brazil,0,4,defaite,False
952,1930,Group stage,Uruguay,1930-07-20,12000,Belgium,Paraguay,0,1,defaite,False
953,1930,Group stage,Uruguay,1930-07-19,2000,France,Chile,0,1,defaite,False
954,1930,Group stage,Uruguay,1930-07-19,42100,Mexico,Argentina,3,6,defaite,False
955,1930,Group stage,Uruguay,1930-07-18,57735,Peru,Uruguay,0,1,defaite,False
956,1930,Group stage,Uruguay,1930-07-17,18306,Bolivia,Yugoslavia,0,4,defaite,False
957,1930,Group stage,Uruguay,1930-07-17,18306,Paraguay,United States,0,3,defaite,False
958,1930,Group stage,Uruguay,1930-07-16,9249,Mexico,Chile,0,3,defaite,False
959,1930,Group stage,Uruguay,1930-07-15,23409,France,Argentina,0,1,defaite,False
960,1930,Group stage,Uruguay,1930-07-14,24059,Brazil,Yugoslavia,1,2,defaite,False
961,1930,Group stage,Uruguay,1930-07-14,2549,Peru,Romania,1,3,defaite,False
962,1930,Group stage,Uruguay,1930-07-13,18346,Belgium,United States,0,3,defaite,False
963,1930,Group stage,Uruguay,1930-07-13,4444,Mexico,France,1,4,defaite,False
